,Unnamed: 0,Unnamed: 0.1,name,epochs,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,act_layer,optimizer,activation,batch_size,num_layers,weight_decay,learning_rate,dropout,validation_split,layer_7,layer_8,layer_9,layer_10,lr,MSE,loss,_step,epoch,graph,MSE_diff,_runtime,val_loss,MSE_train,_timestamp,best_epoch,best_val_loss,RMSPE,num_nodes_total
1171,1171,1171,magic-sweep-138,1000.0,118,858,752,447,140,273,relu,adam,relu,585.0,7,0.0005,0.0008785819999999999,0.012736253,0.094438162,129.0,144.0,140.0,227.0,,0.002858366,0.0008030689999999999,169.0,168.0,"{'path': 'media/graph/graph_summary_e4d77f89.graph.json', 'size': 1270, '_type': 'graph-file', 'sha256': 'e4d77f898ef4824e7397266c1ef3c502de762bfb7ea9b68f043e57609551684c'}",0.001547224,24.09051609,0.008494006,0.0013111420000000002,1588105300.0,118.0,0.00789497,5.34636886119916,3228.0
1172,1172,1172,fiery-sweep-137,1000.0,777,670,747,180,449,426,sigmoid,rmsprop,relu,185.0,1,0.0005,0.000769278,0.354850354,0.13309209,254.0,119.0,157.0,82.0,,0.004239777,0.0060038,984.0,983.0,"{'path': 'media/graph/graph_summary_1404c272.graph.json', 'size': 573, '_type': 'graph-file', 'sha256': '1404c272120201b98763efe32c7c24a19fbe3c8704744cbd6461cbeb3e4928bf'}",-0.0006625,93.13250041,0.007729655,0.004902277,1588105255.0,933.0,0.007536643000000002,6.5113570014245115,3861.0
1173,1173,1173,scarlet-sweep-136,1000.0,290,686,716,295,386,115,relu,nadam,relu,318.0,1,0.0005,0.000736454,0.102754188,0.187820834,178.0,164.0,195.0,193.0,,0.002405935,0.002269882,174.0,173.0,"{'path': 'media/graph/graph_summary_1575ea9a.graph.json', 'size': 573, '_type': 'graph-file', 'sha256': '1575ea9a28695c50125503b8b8bef465598fb3bd8f48e9ee90402d8eebf81139'}",-0.000347753,21.06489491,0.00582608,0.002753688,1588105141.0,123.0,0.0051615,4.905033129347855,3218.0
1174,1174,1174,crisp-sweep-134,1000.0,642,67,932,497,228,131,relu,rmsprop,relu,935.0,10,0.0005,0.000927981,0.158012269,0.198037432,130.0,174.0,180.0,221.0,,0.003947923,0.003438527,190.0,189.0,"{'path': 'media/graph/graph_summary_33cc7ee9.graph.json', 'size': 1686, '_type': 'graph-file', 'sha256': '33cc7ee9982306f175e3bd1c66ab5f3556b7f2de8641886b98403444a8b16e2f'}",0.00057166,23.30597019,0.007461904,0.003376263,1588105007.0,139.0,0.006715315,6.283249955238134,3202.0
1175,1175,1175,blooming-sweep-132,1000.0,333,989,536,313,428,189,relu,adam,relu,527.0,6,0.0005,0.0007478910000000001,0.364001496,0.174988582,98.0,90.0,167.0,162.0,,0.003436793,0.001900463,202.0,201.0,"{'path': 'media/graph/graph_summary_3cb6b463.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '3cb6b4632ecfc97f549e0a624bb3197af3b5c0ad9d3460bc8ee626c650a622cc'}",0.000842584,26.89044213,0.008042015999999999,0.002594209,1588104919.0,151.0,0.006082695999999999,5.862416737148597,3305.0
1176,1176,1176,soft-sweep-131,1000.0,369,283,760,354,486,334,relu,rmsprop,relu,599.0,10,0.0005,0.000946299,0.297149289,0.188637223,79.0,114.0,148.0,147.0,,0.003786407,0.00321977,178.0,177.0,"{'path': 'media/graph/graph_summary_a920cf85.graph.json', 'size': 1688, '_type': 'graph-file', 'sha256': 'a920cf8519f77f1f54911721d22c0330b7e2a3f8bea91869c52c70ccb0b34502'}",0.001065251,24.82437849,0.010049224,0.002721156,1588104870.0,127.0,0.007088786,6.153378746672432,3074.0
1177,1177,1177,twilight-sweep-122,1000.0,258,220,149,106,343,455,elu,adam,relu,173.0,3,0.0005,0.000949541,0.213745541,0.188702947,112.0,255.0,204.0,93.0,,0.003974204,0.003691312,236.0,235.0,"{'path': 'media/graph/graph_summary_d0730a24.graph.json', 'size': 712, '_type': 'graph-file', 'sha256': 'd0730a24acff8777c2931a0db75b756e2ab5a8126b66a2af951a3437d9938503'}",0.001012872,30.24800897,0.004720122,0.002961333,1588104069.0,185.0,0.004194643,6.304128805790694,2195.0
1178,1178,1178,olive-sweep-118,1000.0,682,587,969,331,217,291,relu,adam,relu,264.0,9,0.0005,0.000828347,0.005014986,0.05069403,227.0,120.0,222.0,113.0,,0.002342602,0.000498851,154.0,153.0,"{'path': 'media/graph/graph_summary_b322db0a.graph.json', 'size': 1549, '_type': 'graph-file', 'sha256': 'b322db0a40105435e437b674da6217b98e3fb0143803055eb4007abc0972c2fd'}",0.001528244,30.6004045,0.003413124,0.000814359,1588103844.0,103.0,0.003259107,4.840043388235276,3759.0
1179,1179,1179,noble-sweep-119,1000.0,838,100,451,228,104,193,sigmoid,adam,relu,218.0,6,0.0005,0.001096541,0.210507464,0.086415837,215.0,123.0,136.0,110.0,,0.003985048,0.003456456,441.0,440.0,"{'path': 'media/graph/graph_summary_0265db71.graph.json', 'size': 1130, '_type': 'graph-file', 'sha256': '0265db71e79aa0caf3eb0b38fd76806d15f14286b49c691c0d448412024805b6'}",0.000509173,65.39144015,0.006135649,0.003475875,1588103660.0,390.0,0.005481758000000001,6.312723659404076,2498.0
1180,1180,1180,earnest-sweep-120,1000.0,628,240,451,95,130,284,relu,adam,relu,259.0,7,0.0005,0.000973967,0.08880429699999999,0.082204574,88.0,236.0,226.0,156.0,,0.003368065,0.001601147,75.0,74.0,"{'path': 'media/graph/graph_summary_9fb86aa0.graph.json', 'size': 1269, '_type': 'graph-file', 'sha256': '9fb86aa0627b8e4057bb550b4bbaccf8dbffffc111dfa7a85fb740bf0c7f5e4a'}",0.001235095,17.09157324,0.007569915,0.00213297,1588103455.0,24.0,0.005362978000000001,5.803503252346809,2534.0
1181,1181,1181,treasured-sweep-119,1000.0,609,190,786,329,309,510,tanh,adam,relu,858.0,10,0.0005,0.001058179,0.198116467,0.08604879800000001,95.0,79.0,192.0,94.0,,0.003322099,0.001861307,344.0,343.0,"{'path': 'media/graph/graph_summary_c8917c23.graph.json', 'size': 1687, '_type': 'graph-file', 'sha256': 'c8917c23b66cf366cdd2b1b282af13c4d48a5f38962f35d44ec28bd2c8b49b01'}",0.001199954,35.84091425,0.005266899,0.002122146,1588103417.0,293.0,0.004923601,5.763765262395754,3193.0
1182,1182,1182,clean-sweep-118,1000.0,681,969,355,194,201,320,tanh,nadam,relu,540.0,5,0.0005,0.001051242,0.499530655,0.175000899,106.0,167.0,247.0,159.0,,0.003680311,0.00386269,291.0,290.0,"{'path': 'media/graph/graph_summary_c2d599a0.graph.json', 'size': 992, '_type': 'graph-file', 'sha256': 'c2d599a0da520b71592a725f8df0e4da1129c954c6e3d9e993395b6d0e152190'}",0.000685588,35.83700538,0.007332300000000002,0.002994723,1588103360.0,240.0,0.005025573,6.066556683984746,3399.0
1183,1183,1183,generous-sweep-116,1000.0,126,78,469,398,483,392,selu,adam,relu,426.0,9,0.0005,0.000912305,0.296419268,0.143166014,202.0,116.0,137.0,195.0,,0.003897742,0.006546501999999999,325.0,324.0,"{'path': 'media/graph/graph_summary_8e278f89.graph.json', 'size': 1546, '_type': 'graph-file', 'sha256': '8e278f899837a824f4e274d36c9ed5b309ae7cf960e62d7301b6f8f6171f4208'}",-0.000197794,40.06562424,0.00873421,0.004095536,1588103260.0,274.0,0.006996367,6.243189889791916,2596.0
1184,1184,1184,smooth-sweep-112,1000.0,404,238,336,329,281,319,selu,nadam,relu,845.0,3,0.0005,0.0008364510000000001,0.128819994,0.152440221,115.0,180.0,180.0,67.0,,0.003647134,0.004037848,274.0,273.0,"{'path': 'media/graph/graph_summary_158c947f.graph.json', 'size': 712, '_type': 'graph-file', 'sha256': '158c947fc6b5cd2b802b8df0fe7a2579c54bf97e1cd6e1cc38bd45a0aa2a302f'}",-0.000323271,24.65432525,0.006562214,0.003970405,1588103062.0,223.0,0.006410928000000001,6.039150602526815,2449.0
1185,1185,1185,apricot-sweep-113,1000.0,600,289,100,353,72,273,elu,nadam,relu,11.0,8,0.0005,0.000837902,0.33594359799999995,0.068659425,65.0,255.0,173.0,175.0,,0.002946886,0.002274505,142.0,141.0,"{'path': 'media/graph/graph_summary_f7d0bd9a.graph.json', 'size': 1405, '_type': 'graph-file', 'sha256': 'f7d0bd9afd099577c6398d32adb78a7643c43afc42a5ebe4eb64a9226385ea3e'}",0.00021011,237.7577529,0.005827061,0.002736776,1588102967.0,91.0,0.005248144000000001,5.42852281933124,2355.0
1186,1186,1186,misty-sweep-110,1000.0,760,293,132,153,181,366,relu,adam,relu,639.0,9,0.0005,0.0008848069999999998,0.17941734199999998,0.113338745,232.0,117.0,66.0,105.0,,0.003062848,0.001893254,90.0,89.0,"{'path': 'media/graph/graph_summary_af50f453.graph.json', 'size': 1547, '_type': 'graph-file', 'sha256': 'af50f453c9887498779c9c8df0a45ba6a21221fbd96081477c637037535e4816'}",0.000428639,19.30741167,0.008742955,0.002634209,1588102613.0,39.0,0.007230158,5.534300317113266,2405.0
1187,1187,1187,soft-sweep-109,1000.0,656,990,489,280,440,452,elu,nadam,relu,319.0,7,0.0005,0.000847145,0.136333701,0.088551256,67.0,79.0,100.0,171.0,,0.003504593,0.002549066,180.0,179.0,"{'path': 'media/graph/graph_summary_3d49d7a0.graph.json', 'size': 1273, '_type': 'graph-file', 'sha256': '3d49d7a0089b659f96073d004c07a380253f516e17b107b3a0cadf7e42f7fab2'}",0.00034603300000000004,37.81301212,0.007224621999999998,0.003158559,1588102574.0,129.0,0.006003087,5.9199603039209645,3724.0
1188,1188,1188,crisp-sweep-108,1000.0,827,599,318,375,165,395,elu,adam,relu,795.0,9,0.0005,0.001035801,0.268839534,0.126966554,178.0,134.0,218.0,96.0,,0.002739286,0.002691455,242.0,241.0,"{'path': 'media/graph/graph_summary_8c0e713d.graph.json', 'size': 1549, '_type': 'graph-file', 'sha256': '8c0e713d8a33361457eed1d5d08b8310044c8acf2ce560e46a3852d5a5cb242d'}",-0.000224128,35.98463249,0.007289472,0.002963414,1588102515.0,191.0,0.006669134,5.233818873442221,3305.0
1189,1189,1189,feasible-sweep-105,1000.0,148,628,999,143,100,499,selu,sgd,relu,968.0,10,0.0005,0.000914006,0.207586104,0.12971929699999998,178.0,107.0,233.0,85.0,,0.004370472,0.006194139,976.0,975.0,"{'path': 'media/graph/graph_summary_f6d13432.graph.json', 'size': 1686, '_type': 'graph-file', 'sha256': 'f6d1343223dc7a9653b8d568d55090ff7cab6f65ca51fcd666c3f88c65879ad4'}",1.8e-05,89.60582447,0.011905582,0.004352474,1588102328.0,925.0,0.009996577,6.610954545298281,3120.0
1190,1190,1190,distinctive-sweep-103,1000.0,590,870,98,134,376,176,tanh,adam,relu,336.0,7,0.0005,0.00089841,0.335671195,0.07387236700000001,227.0,66.0,95.0,254.0,,0.003605,0.0032811190000000003,141.0,140.0,"{'path': 'media/graph/graph_summary_0b3646c3.graph.json', 'size': 1268, '_type': 'graph-file', 'sha256': '0b3646c30528865b5ecf308a615d881cc55a8e52f949890a08a1a7f3bb7e26ad'}",0.000128548,23.5779686,0.009442085,0.003476452,1588101876.0,90.0,0.008218744,6.00416522091123,2886.0
1191,1191,1191,misunderstood-sweep-101,1000.0,837,105,242,283,102,299,selu,adam,relu,737.0,6,0.0005,0.00082986,0.426104078,0.172997385,194.0,168.0,227.0,76.0,,0.004042653,0.0048840590000000005,441.0,440.0,"{'path': 'media/graph/graph_summary_5fb5d388.graph.json', 'size': 1129, '_type': 'graph-file', 'sha256': '5fb5d3886eb87929f1650a02366714dcf7055969d273a880f8417ba2a47b2f30'}",0.000740087,41.31677437,0.009705297,0.003302567,1588101758.0,390.0,0.005399026,6.358186062077769,2533.0
1192,1192,1192,wise-sweep-102,1000.0,235,645,755,294,128,481,elu,nadam,relu,275.0,7,0.0005,0.000751288,0.428584995,0.17032950600000002,146.0,230.0,179.0,173.0,,0.002968888,3752.448586,252.0,251.0,"{'path': 'media/graph/graph_summary_48212e11.graph.json', 'size': 1271, '_type': 'graph-file', 'sha256': '48212e11109bfb97a7783c8e2bf5ca1ea2a35981a99f8fe81b36763e14550f17'}",-1.9e-05,46.5271728,52.00505984,0.002987841,1588101503.0,201.0,0.0055533380000000005,5.4487503154393115,3266.0
1193,1193,1193,glorious-sweep-98,1000.0,441,599,560,317,476,351,selu,adam,relu,292.0,1,0.0005,0.000862328,0.448398327,0.097243911,73.0,116.0,213.0,126.0,,0.004077688,0.004514982,475.0,474.0,"{'path': 'media/graph/graph_summary_1714adfe.graph.json', 'size': 573, '_type': 'graph-file', 'sha256': '1714adfe22d5941291ae7f2be8d071c73b9154d826f4c4b70390ef0b20fd82a0'}",0.00019066,40.86515999,0.006652003,0.003887029,1588101299.0,424.0,0.006481391,6.385677724407958,3272.0
1194,1194,1194,peach-sweep-98,1000.0,372,535,979,361,305,295,elu,adam,relu,943.0,10,0.0005,0.0008994710000000002,0.160105293,0.121827959,82.0,233.0,229.0,221.0,,0.003513498,0.002692608,209.0,208.0,"{'path': 'media/graph/graph_summary_76581142.graph.json', 'size': 1688, '_type': 'graph-file', 'sha256': '76581142858bf7fc71aed0600401089abc72a318d92542c6da45b3759a9f9018'}",0.0005412209999999999,30.00513864,0.008701324,0.002972277,1588100991.0,158.0,0.007124923000000002,5.927476697550147,3612.0
1195,1195,1195,glamorous-sweep-93,1000.0,1024,257,776,457,345,438,elu,nadam,relu,959.0,9,0.0005,0.001012043,0.395715805,0.19770666,133.0,142.0,162.0,160.0,,0.004432542,0.004416565,281.0,280.0,"{'path': 'media/graph/graph_summary_60716642.graph.json', 'size': 1553, '_type': 'graph-file', 'sha256': '60716642fe25890f19c12b732ae5b314e3ee496f0fe50082c2edc450240170dc'}",0.000845377,35.47863507,0.0080326,0.003587165,1588100562.0,230.0,0.005277398000000001,6.657733848690558,3894.0
1196,1196,1196,rosy-sweep-92,1000.0,888,88,175,78,168,197,selu,adam,relu,534.0,2,0.0005,0.001088482,0.134106595,0.082208635,143.0,75.0,165.0,227.0,,0.002899351,0.003764025,377.0,376.0,"{'path': 'media/graph/graph_summary_f1a3b4b1.graph.json', 'size': 573, '_type': 'graph-file', 'sha256': 'f1a3b4b1992bc2e53cc8fe78535a3fda69b752724a1ce5d43db25342bdb9e4ab'}",-0.000194983,29.6890626,0.00670623,0.003094334,1588100510.0,326.0,0.0059843940000000005,5.3845621920449585,2204.0
1197,1197,1197,young-sweep-91,1000.0,297,967,274,362,343,224,selu,adam,relu,624.0,5,0.0005,0.001021307,0.248439029,0.095533839,185.0,110.0,242.0,167.0,,0.004371172,0.00344369,312.0,311.0,"{'path': 'media/graph/graph_summary_a6e873e6.graph.json', 'size': 992, '_type': 'graph-file', 'sha256': 'a6e873e684cc05663c57349a34c619faf717661695a1053e10d0e99650afc686'}",0.000508773,36.4926703,0.010379962,0.003862398,1588100460.0,261.0,0.009135773,6.611483948403716,3171.0
1198,1198,1198,resilient-sweep-131,1000.0,658,219,186,326,79,279,sigmoid,rmsprop,relu,223.0,3,0.0005,0.000932012,0.476795407,0.085625312,179.0,204.0,107.0,129.0,,0.004016076,0.005606949,1000.0,999.0,"{'path': 'media/graph/graph_summary_508611d9.graph.json', 'size': 713, '_type': 'graph-file', 'sha256': '508611d9c996fc37274e497d5291e55a09b03dd377bd9dd73c9cd9b4b800ad25'}",0.000187813,138.5307884,0.007079211,0.003828263,1588100089.0,973.0,0.006304416,6.337251770286549,2366.0
1199,1199,1199,glorious-sweep-129,1000.0,175,86,210,304,268,405,sigmoid,adam,relu,173.0,10,0.0005,0.000996568,0.312925923,0.163951873,143.0,166.0,107.0,231.0,,0.003989702,0.004635594,495.0,494.0,"{'path': 'media/graph/graph_summary_a9fa2c7d.graph.json', 'size': 1684, '_type': 'graph-file', 'sha256': 'a9fa2c7d903d5e975528914dabfe5c6558d410335afbe9342fc1736d48284bad'}",-0.000687625,62.64300323,0.007628806,0.004677327,1588099883.0,444.0,0.005689155,6.316408789810869,2095.0
1200,1200,1200,mild-sweep-126,1000.0,947,468,494,228,192,487,relu,adam,relu,97.0,3,0.0005,0.001055786,0.396241381,0.184981936,136.0,182.0,158.0,119.0,,0.0026642140000000003,0.002004754,121.0,120.0,"{'path': 'media/graph/graph_summary_b9723eca.graph.json', 'size': 713, '_type': 'graph-file', 'sha256': 'b9723ecafd074b563743d5f6605f932919767be726b905464c1965a50342b4c2'}",0.00025148,22.83527374,0.006743923000000001,0.002412734,1588099729.0,70.0,0.00513255,5.161602464351551,3411.0
1201,1201,1201,quiet-sweep-119,1000.0,191,831,809,177,304,444,elu,adam,relu,859.0,9,0.0005,0.000920299,0.040392409,0.073040909,241.0,111.0,80.0,171.0,,0.003354337,0.002793139,163.0,162.0,"{'path': 'media/graph/graph_summary_e049f85e.graph.json', 'size': 1550, '_type': 'graph-file', 'sha256': 'e049f85eb2235aebf30c7bc733aee2f5f1a922ad059e0c75d09fea882c51b4ea'}",2.94e-05,26.91390371,0.009833769,0.00332489,1588099407.0,112.0,0.006703028000000001,5.791663836929764,3359.0
1202,1202,1202,balmy-sweep-115,1000.0,437,860,364,385,190,434,relu,rmsprop,relu,306.0,4,0.0005,0.0007504689999999999,0.245231871,0.097042144,192.0,134.0,98.0,93.0,,0.00439656,0.0030847340000000004,76.0,75.0,"{'path': 'media/graph/graph_summary_9072ff75.graph.json', 'size': 853, '_type': 'graph-file', 'sha256': '9072ff75c63d405739ffdcbe5b2d371e2dcbcacf7c2193fd18929bc144c8318d'}",0.00025048700000000003,14.36089063,0.013326048,0.004146072,1588099242.0,25.0,0.011757271,6.630656076136056,3187.0
1203,1203,1203,rosy-sweep-102,1000.0,245,1020,282,391,188,450,relu,adam,relu,437.0,8,0.0005,0.000953433,0.17640893,0.050230036,212.0,175.0,223.0,87.0,,0.002332775,0.000961163,181.0,180.0,"{'path': 'media/graph/graph_summary_c99f0187.graph.json', 'size': 1411, '_type': 'graph-file', 'sha256': 'c99f0187887bbb5baa6e8eec6e6d6bc594a0d32489d57ba7867100c85eed0587'}",0.001309426,22.29213643,0.006271213,0.00102335,1588098561.0,130.0,0.004698979,4.8298809509138,3273.0
1204,1204,1204,graceful-sweep-101,1000.0,351,862,696,147,298,507,selu,adam,relu,91.0,6,0.0005,0.000800648,0.103238629,0.086777059,154.0,204.0,122.0,195.0,,0.003544504000000001,0.002591994,152.0,151.0,"{'path': 'media/graph/graph_summary_94492014.graph.json', 'size': 1132, '_type': 'graph-file', 'sha256': '94492014a39361392e5aa1eb8cc16556b44b795acdc48a20c752e8f09e564861'}",0.0008601980000000001,35.6342268,0.01028993,0.002684306,1588098522.0,101.0,0.00511383,5.9535737166847955,3536.0
1205,1205,1205,azure-sweep-92,1000.0,102,769,97,321,66,207,selu,adam,relu,690.0,10,0.0005,0.000809505,0.15226014699999998,0.080426702,91.0,114.0,106.0,182.0,,0.002680515,0.002850673,400.0,399.0,"{'path': 'media/graph/graph_summary_369843c9.graph.json', 'size': 1681, '_type': 'graph-file', 'sha256': '369843c94000d861146d950aa9a59be1cc8beffc131c7833e44a5fdddb68d3bc'}",0.000289572,36.69100332,0.007420158,0.002390943,1588097995.0,349.0,0.006563734,5.177369022969098,2055.0
1206,1206,1206,stellar-sweep-90,1000.0,517,600,643,293,381,365,relu,adam,relu,405.0,2,0.0005,0.000804603,0.141907073,0.156465769,180.0,192.0,235.0,102.0,,0.002880126,0.002158353,155.0,154.0,"{'path': 'media/graph/graph_summary_96650632.graph.json', 'size': 573, '_type': 'graph-file', 'sha256': '966506326016a4a27187426024e6f1148147ba95852e1d1aeccf5ca5e649a105'}",0.000275865,16.27418113,0.005624372,0.002604262,1588097912.0,104.0,0.005556775,5.36668053828435,3508.0
1207,1207,1207,lilac-sweep-89,1000.0,505,610,615,347,309,474,tanh,adam,relu,50.0,3,0.0005,0.00093186,0.16898873600000006,0.165837704,218.0,107.0,72.0,251.0,,0.003061985,0.002982807,143.0,142.0,"{'path': 'media/graph/graph_summary_86346feb.graph.json', 'size': 713, '_type': 'graph-file', 'sha256': '86346feb6e72e2b709bb47f80c8ab6d4aaaef0285836f475632d0f157aa49a3d'}",-0.000145374,36.4226656,0.006359366,0.0032073590000000003,1588097875.0,92.0,0.004579581,5.533520579161155,3508.0
1208,1208,1208,skilled-sweep-86,1000.0,871,370,554,148,164,351,selu,sgd,relu,783.0,4,0.0005,0.001064439,0.150441351,0.097255597,157.0,197.0,135.0,231.0,,0.003961097,0.005360448,1000.0,999.0,"{'path': 'media/graph/graph_summary_a87a238f.graph.json', 'size': 853, '_type': 'graph-file', 'sha256': 'a87a238fdf4ee905e9be997513c83cbc30b8761531729f7ba9092d0bb2387c1d'}",-0.000363406,71.24109578,0.00835707,0.004324503,1588097753.0,988.0,0.008316406,6.293724652381927,3178.0
1209,1209,1209,fresh-sweep-84,1000.0,1014,216,202,163,474,425,tanh,adam,relu,587.0,7,0.0005,0.000844299,0.436170867,0.12383675,148.0,234.0,198.0,245.0,,0.003545709,0.0034307020000000003,334.0,333.0,"{'path': 'media/graph/graph_summary_ef84eec9.graph.json', 'size': 1272, '_type': 'graph-file', 'sha256': 'ef84eec96002d44db715e85a9128c4aa0a50bbdb299ab8ab7b9319b0ae2855f4'}",0.000341205,30.13588715,0.007295691,0.0032045040000000004,1588097622.0,283.0,0.006236741999999999,5.954585627900568,3319.0
1210,1210,1210,clean-sweep-83,1000.0,985,698,691,454,67,380,relu,rmsprop,relu,98.0,2,0.0005,0.000789817,0.034818706,0.178483628,134.0,246.0,135.0,245.0,,0.003774021,0.002100635,110.0,109.0,"{'path': 'media/graph/graph_summary_47e73e57.graph.json', 'size': 573, '_type': 'graph-file', 'sha256': '47e73e5755d8548464ac0ecb6d290f71a689dab28d6da3a55c391bbae7a30a8f'}",0.00084933,20.31701398,0.008169082,0.002924691,1588097576.0,59.0,0.006123567,6.143306113160893,4035.0
1211,1211,1211,wobbly-sweep-81,1000.0,384,297,639,448,148,150,sigmoid,rmsprop,relu,47.0,1,0.0005,0.001069374,0.121031563,0.184075176,91.0,73.0,221.0,170.0,,0.004218188,0.004514332,303.0,302.0,"{'path': 'media/graph/graph_summary_c0fc7a51.graph.json', 'size': 573, '_type': 'graph-file', 'sha256': 'c0fc7a513dc521f7bf3d9c7677af17b6ed5fbc51556922cec88ac120cc691d0b'}",-0.000418429,61.57373738,0.006821986,0.004636617,1588097502.0,252.0,0.006037887,6.49475788617251,2621.0
1212,1212,1212,ethereal-sweep-78,1000.0,195,628,738,278,264,431,tanh,nadam,relu,78.0,4,0.0005,0.0008088310000000001,0.208459427,0.165783493,226.0,189.0,153.0,185.0,,0.004091062,0.002964004,162.0,161.0,"{'path': 'media/graph/graph_summary_68f1893a.graph.json', 'size': 852, '_type': 'graph-file', 'sha256': '68f1893a251f3f9ee025ff57b44eeece982333750b7550cb74d36e894a0f0534'}",0.000236031,38.2620306,0.00751722,0.003855031,1588097359.0,111.0,0.005007417,6.39614102408632,3287.0
1213,1213,1213,fiery-sweep-77,1000.0,565,747,505,232,115,355,selu,sgd,relu,617.0,8,0.0005,0.0008974810000000002,0.121752979,0.060471584,154.0,231.0,210.0,187.0,,0.004298165,0.005301522,678.0,677.0,"{'path': 'media/graph/graph_summary_96563568.graph.json', 'size': 1410, '_type': 'graph-file', 'sha256': '965635685b92eb25e16257b8b3b40c0227cfce228b09e5b7020f6b6b08b4b214'}",3.13e-06,63.17650771,0.011462381,0.004295031,1588097301.0,627.0,0.010818834,6.556039200614956,3301.0
1214,1214,1214,colorful-sweep-71,1000.0,651,290,720,508,346,66,relu,nadam,relu,613.0,9,0.0005,0.001075563,0.231399579,0.110819785,250.0,191.0,150.0,124.0,,0.003527747,0.002606137,147.0,146.0,"{'path': 'media/graph/graph_summary_27d60286.graph.json', 'size': 1549, '_type': 'graph-file', 'sha256': '27d60286d64e4019fb76dee06e5b4f1fa8ab79452cc70fab139316e8123af671'}",0.0008806469999999998,25.84186745,0.009634441,0.0026471,1588096829.0,96.0,0.008306665,5.939483984320523,3296.0
