apartmentFloor,floors,fullArea,rooms,type,year,deptFreePrice,energyClass,propertyOwnership,population,avgAge,total_age_18,total_educated,lower_high_education,higher_high_education,median_income,lower_income_class,mid_income_class,high_income_class,total_purchasing_power,total_households,density,own_households,rent_households,median_income_household,low_incomeclass_households,mid_incomeclass_households,high_incomeclass_households,household_purchasing_power,total_buildings,flats,avg_size,apartment_buildings,total_jobs,employed,unemployed,students,pensioners,bus,store,doctor,school,sports
1,1,96,5,4,1981,285000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,2,105,3,4,2008,429500,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,2,117,4,3,1981,298000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,3,92,4,1,1995,238000,4,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,2,117,4,3,1981,298000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,1,96,5,4,1981,285000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
3,3,84,3,1,1957,595000,5,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,8,81,3,1,1969,199000,4,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,2,117,4,3,1981,298000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,2,117,4,3,1981,298000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,2,117,4,3,1981,298000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,2,117,4,3,1981,298000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,3,102,5,1,1966,258000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,6,52.5,2,1,2001,189000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,3,101.5,5,1,1991,283000,4,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
4,5,79.5,3,1,1993,229000,4,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,2,69.5,3,1,2006,287000,3,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,3,59,2,1,1981,184000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
16,26,44,2,1,2006,298000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,2,69.5,3,1,2006,287000,3,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,1,123,5,4,1980,359000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
16,26,44,2,1,2006,298000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
3,3,44.5,2,1,1991,145000,5,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
4,8,115,5,1,1969,278000,4,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,3,124,4,3,2000,399000,4,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,6,63,2,1,1971,169000,7,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
4,7,105.5,5,1,1999,375000,3,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,3,78,4,1,1966,206000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,2,48,2,1,1991,165000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,3,48,2,1,1965,139000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,2,69,3,1,2006,255500,3,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
7,8,30,1,1,1972,111000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,8,54,2,1,1966,163000,4,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
7,7,54,2,1,2017,335000,3,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,3,70,3,1,1967,203000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,6,44,2,1,1995,160000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
4,6,75,3,1,2000,207000,5,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,4,44,2,1,1992,142500,5,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
5,6,63,2,1,1971,170000,6,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,6,44,2,1,2002,200000,4,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
3,3,55,2,1,1965,162000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
3,3,55,2,1,1991,175000,4,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
4,4,77,3,1,2000,275000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
7,7,70,3,1,1967,176500,6,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,5,67,3,1,1999,241500,4,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,8,63,2,1,1969,195000,4,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
3,7,52,2,1,2001,168000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
4,5,87,3,1,2000,480000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,3,43,2,1,1991,135000,5,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
4,5,49,2,1,1994,186000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
5,6,63,2,1,1971,160000,6,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
3,3,47,2,1,1991,150000,4,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
4,7,37,1,1,1967,130000,6,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
6,7,48,2,1,2001,196000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
3,3,47,2,1,1991,148000,5,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
3,3,46,2,1,1965,142000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,6,75,3,1,2000,231000,5,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,5,67,3,1,2001,235000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
5,5,74,3,1,1992,195000,5,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,2,50,2,1,1991,154800,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,11,47,2,1,2004,215000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
7,7,58,2,1,1967,142000,6,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,3,59,2,1,1981,165000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,3,41,2,1,1965,156000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,5,67,3,1,2001,245000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,3,68,3,1,1992,180000,4,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,3,78,4,1,1990,216000,5,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
4,5,101,2,1,1993,235000,4,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,3,153,4,3,1999,415000,3,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,1,88,4,3,1983,312000,7,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
4,5,84,3,1,1994,250000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,2,89,4,3,1991,232000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,2,110,4,3,2012,495000,4,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
2,7,94,4,1,2001,243000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,3,90,4,1,1995,252000,4,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
5,7,103,4,1,2001,312000,6,1,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
1,1,114,4,3,1986,299000,5,2,23183,40,18287,12644,2055,2219,21143,3874,10852,3398,417668244,11561,33.0,3979,7436,30238,2958,6716,1707,419408146,1310,12040,66.4,10442,5021,8953,1862,2010,4780,222.8,402.47058823529414,928.9529411764706,460.70588235294116,618.9529411764706
